"","Sach_genes","gene_No","tax.Phylum","Category","till2","t1","Soil_Type","genome"
"1010",72,3735,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002979415.1"
"1011",61,3741,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_004564355.1"
"1012",61,3741,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_004564355.1"
"1013",93,3742,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003762905.1"
"1014",83,3743,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_001423615.1"
"1015",83,3743,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001423615.1"
"1016",45,3744,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_008709575.1"
"1017",75,3748,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_002979435.1"
"1018",75,3748,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002979435.1"
"1019",13,3748,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_003634215.1"
"1020",13,3748,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_003634215.1"
"1021",63,3751,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_001422485.1"
"1022",33,3753,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000764535.1"
"1023",33,3753,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_000764535.1"
"1024",33,3753,"Proteobacteria","Sucrose","MP","t1","RH","GCF_000764535.1"
"1025",22,3755,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_003217325.1"
"1026",68,3757,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_900104525.1"
"1027",68,3757,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_900104525.1"
"1028",22,3759,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000504425.1"
"1029",79,3761,"Proteobacteria","Sucrose","CT","t1","RH","GCF_900104085.1"
"1030",71,3762,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_000938265.1"
"1031",51,3768,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_001428125.1"
"1032",101,3769,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003752025.1"
"1033",97,3771,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_900086645.1"
"1034",85,3772,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001428025.1"
"1035",85,3772,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001428025.1"
"1036",47,3772,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_003688595.1"
"1037",47,3772,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_003688595.1"
"1038",47,3772,"Proteobacteria","Sucrose","MP","t1","RH","GCF_003688595.1"
"1039",46,3774,"Bacteroidota","Sucrose","CT","t1","RH","GCF_005116475.1"
"1040",115,3775,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_001552355.1"
"1041",115,3775,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001552355.1"
"1042",22,3778,"Acidobacteriota","Sucrose","MP","t1","RAS","GCA_003223025.1"
"1043",22,3778,"Acidobacteriota","Sucrose","MP","t1","RH","GCA_003223025.1"
"1044",42,3779,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_001427525.1"
"1045",42,3779,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001427525.1"
"1046",38,3786,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_003050745.1"
"1047",38,3786,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_003050745.1"
"1048",38,3786,"Proteobacteria","Sucrose","MP","t1","RH","GCF_003050745.1"
"1049",103,3788,"Firmicutes","Sucrose","CT","t1","RH","GCF_900101385.1"
"1050",69,3791,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_000967865.1"
"1051",69,3791,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000967865.1"
"1052",34,3792,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000582785.1"
"1053",34,3792,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000582785.1"
"1054",96,3793,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002892835.1"
"1055",61,3795,"Proteobacteria","Sucrose","CT","t1","RH","GCF_002251855.1"
"1056",61,3795,"Proteobacteria","Sucrose","MP","t1","RH","GCF_002251855.1"
"1057",23,3796,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_014196115.1"
"1058",17,3796,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_011057975.1"
"1059",23,3796,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_014196115.1"
"1060",17,3796,"Proteobacteria","Sucrose","MP","t1","RH","GCF_011057975.1"
"1061",23,3796,"Proteobacteria","Sucrose","MP","t1","RH","GCF_014196115.1"
"1062",76,3797,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000197735.1"
"1063",95,3797,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001422645.1"
"1064",21,3804,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000282895.1"
"1065",21,3804,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_000282895.1"
"1066",21,3804,"Proteobacteria","Sucrose","MP","t1","RH","GCF_000282895.1"
"1067",93,3807,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_001476655.1"
"1068",110,3807,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_005502775.1"
"1069",93,3807,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001476655.1"
"1070",18,3808,"Bacteroidota","Sucrose","CT","t1","RAS","GCF_010686685.1"
"1071",18,3808,"Bacteroidota","Sucrose","CT","t1","RH","GCF_010686685.1"
"1072",102,3809,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_000956545.1"
"1073",102,3809,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000956545.1"
"1074",35,3809,"Bacteroidota","Sucrose","CT","t1","RH","GCF_900113525.1"
"1075",69,3810,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_007954505.1"
"1076",69,3810,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_007954505.1"
"1077",102,3811,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_014217545.1"
"1078",19,3813,"Bacteroidota","Sucrose","CT","t1","RAS","GCF_010092985.1"
"1079",19,3813,"Bacteroidota","Sucrose","CT","t1","RH","GCF_010092985.1"
"1080",129,3814,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_003856975.1"
"1081",129,3814,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003856975.1"
"1082",65,3815,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014644555.1"
"1083",101,3816,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_005796205.1"
"1084",57,3817,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000720925.1"
"1085",57,3817,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000720925.1"
"1086",71,3817,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_004210215.1"
"1087",54,3818,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_013201035.1"
"1088",54,3818,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_013201035.1"
"1089",96,3819,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_001423485.1"
"1090",96,3819,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001423485.1"
"1091",97,3820,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_008040105.1"
"1092",27,3820,"Proteobacteria","Sucrose","MP","t1","RH","GCF_003100395.1"
"1093",71,3821,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_004402485.1"
"1094",44,3823,"Proteobacteria","Sucrose","MP","t1","RH","GCF_000190375.1"
"1095",37,3825,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_011300215.1"
"1096",37,3825,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_011300215.1"
"1097",60,3825,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_001421965.1"
"1098",21,3825,"Proteobacteria","Sucrose","CT","t1","RH","GCA_003268905.1"
"1099",60,3825,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_001421965.1"
"1100",60,3825,"Proteobacteria","Sucrose","MP","t1","RH","GCF_001421965.1"
"1101",18,3826,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000980895.1"
"1102",18,3826,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_000980895.1"
"1103",18,3826,"Proteobacteria","Sucrose","MP","t1","RH","GCF_000980895.1"
"1104",20,3828,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_002028545.1"
"1105",129,3829,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_002929555.1"
"1106",129,3829,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002929555.1"
"1107",38,3831,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002938425.1"
"1108",40,3832,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_007995065.1"
"1109",40,3832,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_007995065.1"
"1110",40,3832,"Proteobacteria","Sucrose","MP","t1","RH","GCF_007995065.1"
"1111",58,3835,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_006540085.1"
"1112",71,3835,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_900095745.1"
"1113",30,3835,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003319095.1"
"1114",58,3835,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_006540085.1"
"1115",71,3835,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_900095745.1"
"1116",61,3836,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_004794515.1"
"1117",61,3836,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_004794515.1"
"1118",43,3837,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_001421745.1"
"1119",54,3837,"Proteobacteria","Sucrose","CT","t1","RH","GCF_003024605.1"
"1120",43,3837,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_001421745.1"
"1121",43,3837,"Proteobacteria","Sucrose","MP","t1","RH","GCF_001421745.1"
"1122",112,3842,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001512305.1"
"1123",30,3845,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_013624415.1"
"1124",52,3845,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_001424005.1"
"1125",52,3845,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_001424005.1"
"1126",52,3845,"Proteobacteria","Sucrose","MP","t1","RH","GCF_001424005.1"
"1127",62,3851,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000768695.1"
"1128",62,3851,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000768695.1"
"1129",51,3851,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_001421245.1"
"1130",51,3851,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_001421245.1"
"1131",51,3851,"Proteobacteria","Sucrose","MP","t1","RH","GCF_001421245.1"
"1132",39,3852,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_009789535.1"
"1133",30,3852,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_004361835.1"
"1134",39,3852,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_009789535.1"
"1135",30,3852,"Proteobacteria","Sucrose","MP","t1","RH","GCF_004361835.1"
"1136",39,3852,"Proteobacteria","Sucrose","MP","t1","RH","GCF_009789535.1"
"1137",33,3853,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000768705.1"
"1138",33,3853,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000768705.1"
"1139",59,3854,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_001421715.1"
"1140",59,3854,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_001421715.1"
"1141",59,3854,"Proteobacteria","Sucrose","MP","t1","RH","GCF_001421715.1"
"1142",80,3858,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_900104965.1"
"1143",80,3858,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_900104965.1"
"1144",72,3861,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_005796225.1"
"1145",28,3861,"Proteobacteria","Sucrose","CT","t1","RH","GCF_000559025.1"
"1146",41,3862,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_013408145.1"
"1147",61,3864,"Firmicutes","Sucrose","CT","t1","RH","GCF_900184255.1"
"1148",31,3864,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_005502935.1"
"1149",24,3865,"Proteobacteria","Sucrose","CT","t1","RH","GCF_900107605.1"
"1150",82,3869,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_003634555.1"
"1151",107,3870,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000333375.1"
"1152",90,3872,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_002909375.1"
"1153",90,3872,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002909375.1"
"1154",30,3873,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_900113315.1"
"1155",34,3874,"Proteobacteria","Sucrose","CT","t1","RH","GCF_009811655.1"
"1156",79,3876,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_004798705.1"
"1157",42,3879,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_014190875.1"
"1158",46,3880,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000518665.1"
"1159",36,3881,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_001428865.1"
"1160",36,3881,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_001428865.1"
"1161",36,3881,"Proteobacteria","Sucrose","MP","t1","RH","GCF_001428865.1"
"1162",41,3884,"Proteobacteria","Sucrose","MP","t1","RH","GCF_001428685.1"
"1163",21,3885,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_002002925.1"
"1164",21,3885,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_002002925.1"
"1165",21,3885,"Proteobacteria","Sucrose","MP","t1","RH","GCF_002002925.1"
"1166",28,3888,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_003710085.1"
"1167",125,3888,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_900177795.1"
"1168",28,3888,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003710085.1"
"1169",125,3888,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_900177795.1"
"1170",26,3889,"Bacteroidota","Sucrose","CT","t1","RAS","GCF_002846395.1"
"1171",26,3889,"Bacteroidota","Sucrose","CT","t1","RH","GCF_002846395.1"
"1172",20,3889,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_003096275.1"
"1173",20,3889,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_003096275.1"
"1174",20,3889,"Proteobacteria","Sucrose","MP","t1","RH","GCF_003096275.1"
"1175",40,3892,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003047285.1"
"1176",99,3892,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003234365.1"
"1177",74,3892,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_003583935.1"
"1178",34,3893,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_001557115.1"
"1179",82,3894,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_000455825.1"
"1180",82,3894,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000455825.1"
"1181",73,3896,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_002979655.1"
"1182",73,3896,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002979655.1"
"1183",84,3903,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_001428745.1"
"1184",84,3903,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001428745.1"
"1185",78,3907,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_001956915.1"
"1186",78,3907,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_001956915.1"
"1187",24,3908,"Bacteroidota","Sucrose","CT","t1","RAS","GCF_014212495.1"
"1188",24,3908,"Bacteroidota","Sucrose","CT","t1","RH","GCF_014212495.1"
"1189",78,3911,"Bacteroidota","Sucrose","MP","t1","RAS","GCF_010692725.1"
"1190",78,3911,"Bacteroidota","Sucrose","MP","t1","RH","GCF_010692725.1"
"1191",44,3913,"Proteobacteria","Sucrose","CT","t1","RH","GCF_003025035.1"
"1192",44,3916,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_004912195.1"
"1193",32,3919,"Bacteroidota","Sucrose","MP","t1","RAS","GCA_002400415.1"
"1194",32,3919,"Bacteroidota","Sucrose","MP","t1","RH","GCA_002400415.1"
"1195",56,3922,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_006783905.1"
"1196",58,3924,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003634095.1"
"1197",26,3924,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_001028705.1"
"1198",38,3926,"Actinobacteriota","Sucrose","CT","t1","RH","GCF_004683965.1"
"1199",54,3928,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_011299595.1"
"1200",81,3931,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001457025.1"
"1201",33,3931,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_003951315.1"
"1202",33,3931,"Proteobacteria","Sucrose","MP","t1","RH","GCF_003951315.1"
"1203",106,3936,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_012317045.1"
"1204",106,3936,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_012317045.1"
"1205",46,3937,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_902706225.1"
"1206",157,3939,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002953935.1"
"1207",69,3941,"Firmicutes","Sucrose","MP","t1","RH","GCF_001243895.1"
"1208",43,3943,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_004795835.1"
"1209",43,3943,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_004795835.1"
"1210",43,3943,"Proteobacteria","Sucrose","MP","t1","RH","GCF_004795835.1"
"1211",42,3944,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_008710745.1"
"1212",42,3944,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_008710745.1"
"1213",53,3946,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_003752505.1"
"1214",53,3946,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003752505.1"
"1215",60,3950,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_001422045.1"
"1216",60,3950,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_001422045.1"
"1217",60,3950,"Proteobacteria","Sucrose","MP","t1","RH","GCF_001422045.1"
"1218",45,3952,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_004101245.1"
"1219",45,3952,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_004101245.1"
"1220",45,3952,"Proteobacteria","Sucrose","MP","t1","RH","GCF_004101245.1"
"1221",40,3956,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_003367195.1"
"1222",40,3956,"Proteobacteria","Sucrose","CT","t1","RH","GCF_003367195.1"
"1223",53,3956,"Proteobacteria","Sucrose","MP","t1","RH","GCF_009497155.1"
"1224",51,3957,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_004564375.1"
"1225",51,3957,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_004564375.1"
"1226",25,3958,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_007833215.1"
"1227",25,3958,"Proteobacteria","Sucrose","MP","t1","RH","GCF_007833215.1"
"1228",107,3961,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_000956505.1"
"1229",122,3961,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_002024505.1"
"1230",107,3961,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000956505.1"
"1231",122,3961,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002024505.1"
"1232",57,3961,"Proteobacteria","Sucrose","CT","t1","RAS","GCA_900465915.1"
"1233",31,3961,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_001421535.1"
"1234",31,3961,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_001421535.1"
"1235",31,3961,"Proteobacteria","Sucrose","MP","t1","RH","GCF_001421535.1"
"1236",80,3964,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_004025965.2"
"1237",80,3964,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_004025965.2"
"1238",19,3970,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_005502745.1"
"1239",19,3970,"Proteobacteria","Sucrose","MP","t1","RH","GCF_005502745.1"
"1240",46,3971,"Proteobacteria","Sucrose","CT","t1","RH","GCF_900220985.1"
"1241",81,3973,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003075395.1"
"1242",71,3980,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003287955.1"
"1243",34,3982,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_003382365.1"
"1244",34,3982,"Proteobacteria","Sucrose","MP","t1","RH","GCF_003382365.1"
"1245",39,3983,"Proteobacteria","Sucrose","CT","t1","RH","GCA_014641715.1"
"1246",27,3983,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_002151445.1"
"1247",27,3983,"Proteobacteria","Sucrose","MP","t1","RH","GCF_002151445.1"
"1248",74,3986,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003725815.1"
"1249",128,3988,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003369445.1"
"1250",48,3989,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_000720335.1"
"1251",92,3989,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_900102895.1"
"1252",53,3991,"Firmicutes","Sucrose","CT","t1","RH","GCF_000744935.1"
"1253",81,3993,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_013359725.1"
"1254",56,3996,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_003626735.1"
"1255",56,3996,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003626735.1"
"1256",63,4000,"Proteobacteria","Sucrose","CT","t1","RH","GCF_002943465.1"
"1257",32,4001,"Proteobacteria","Sucrose","CT","t1","RH","GCF_001938565.1"
"1258",32,4003,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000712135.1"
"1259",32,4003,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_000712135.1"
"1260",32,4003,"Proteobacteria","Sucrose","MP","t1","RH","GCF_000712135.1"
"1261",103,4008,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000374925.1"
"1262",81,4008,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001424565.1"
"1263",52,4008,"Proteobacteria","Sucrose","CT","t1","RH","GCF_001421705.1"
"1264",39,4016,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_014266025.1"
"1265",46,4017,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_013466785.1"
"1266",43,4017,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_003050705.1"
"1267",43,4017,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_003050705.1"
"1268",43,4017,"Proteobacteria","Sucrose","MP","t1","RH","GCF_003050705.1"
"1269",43,4020,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000241465.1"
"1270",43,4020,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_000241465.1"
"1271",43,4020,"Proteobacteria","Sucrose","MP","t1","RH","GCF_000241465.1"
"1272",32,4025,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_005222955.1"
"1273",32,4025,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_005222955.1"
"1274",43,4025,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_004340965.1"
"1275",43,4025,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_004340965.1"
"1276",43,4025,"Proteobacteria","Sucrose","MP","t1","RH","GCF_004340965.1"
"1277",27,4026,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000380485.1"
"1278",55,4027,"Proteobacteria","Sucrose","CT","t1","RH","GCF_000526635.1"
"1279",41,4029,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003319105.1"
"1280",41,4029,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003319105.1"
"1281",58,4030,"Firmicutes","Sucrose","CT","t1","RAS","GCF_003350505.1"
"1282",60,4031,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_012524205.1"
"1283",19,4031,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_011044255.1"
"1284",19,4031,"Proteobacteria","Sucrose","MP","t1","RH","GCF_011044255.1"
"1285",32,4038,"Bacteroidota","Sucrose","CT","t1","RAS","GCF_014306105.1"
"1286",32,4038,"Bacteroidota","Sucrose","CT","t1","RH","GCF_014306105.1"
