"","Sach_genes","gene_No","tax.Phylum","Category","till2","t1","Soil_Type","genome"
"2015",1572,4991,"Proteobacteria","Glucose","CT","total","RH","GCF_013376875.1"
"2016",2476,4994,"Bacteroidota","Glucose","CT","total","RH","GCF_000170795.1"
"2017",2476,4994,"Bacteroidota","Glucose","MP","total","RH","GCF_000170795.1"
"2018",1876,4995,"Proteobacteria","Glucose","MP","total","RAS","GCF_009707325.1"
"2019",1664,4997,"Proteobacteria","Glucose","MP","total","RAS","GCF_001439805.1"
"2020",1531,4999,"Proteobacteria","Glucose","MP","total","RAS","GCF_900109755.1"
"2021",1663,5000,"Proteobacteria","Glucose","MP","total","RH","GCF_001442515.1"
"2022",3056,5001,"Actinobacteriota","Glucose","MP","total","RAS","GCF_010550695.1"
"2023",2574,5003,"Firmicutes","Glucose","MP","total","RH","GCF_001645685.2"
"2024",1273,5004,"Proteobacteria","Glucose","MP","total","RAS","GCF_001757355.1"
"2025",1918,5012,"Firmicutes","Glucose","CT","total","RH","GCF_002564555.1"
"2026",2437,5017,"Actinobacteriota","Glucose","MP","total","RH","GCF_005930495.1"
"2027",1690,5020,"Proteobacteria","Glucose","MP","total","RAS","GCF_013607945.1"
"2028",2381,5021,"Proteobacteria","Glucose","CT","total","RAS","GCF_008757455.1"
"2029",1521,5021,"Proteobacteria","Glucose","MP","total","RAS","GCF_014268975.1"
"2030",1553,5023,"Proteobacteria","Glucose","CT","total","RH","GCF_902498795.1"
"2031",1144,5025,"Proteobacteria","Glucose","CT","total","RAS","GCA_009377755.1"
"2032",1144,5025,"Proteobacteria","Glucose","CT","total","RH","GCA_009377755.1"
"2033",1144,5025,"Proteobacteria","Glucose","MP","total","RH","GCA_009377755.1"
"2034",1451,5029,"Proteobacteria","Glucose","CT","total","RH","GCF_003970795.1"
"2035",2360,5030,"Actinobacteriota","Glucose","CT","total","RH","GCF_012033735.1"
"2036",1904,5030,"Actinobacteriota","Glucose","CT","total","RH","GCF_014203555.1"
"2037",2360,5030,"Actinobacteriota","Glucose","MP","total","RAS","GCF_012033735.1"
"2038",1904,5030,"Actinobacteriota","Glucose","MP","total","RAS","GCF_014203555.1"
"2039",2360,5030,"Actinobacteriota","Glucose","MP","total","RH","GCF_012033735.1"
"2040",1904,5030,"Actinobacteriota","Glucose","MP","total","RH","GCF_014203555.1"
"2041",1531,5031,"Proteobacteria","Glucose","CT","total","RAS","GCF_000013745.1"
"2042",1451,5034,"Actinobacteriota","Glucose","CT","total","RAS","GCF_014108865.1"
"2043",1725,5034,"Proteobacteria","Glucose","CT","total","RAS","GCF_014199935.1"
"2044",1715,5037,"Proteobacteria","Glucose","CT","total","RAS","GCF_005222915.1"
"2045",3271,5038,"Firmicutes","Glucose","CT","total","RAS","GCF_001591585.1"
"2046",3021,5038,"Firmicutes","Glucose","MP","total","RAS","GCF_007786475.1"
"2047",2486,5040,"Firmicutes","Glucose","CT","total","RAS","GCF_005502275.1"
"2048",2592,5041,"Bacteroidota","Glucose","CT","total","RH","GCF_900176505.1"
"2049",2592,5041,"Bacteroidota","Glucose","MP","total","RH","GCF_900176505.1"
"2050",3234,5045,"Firmicutes","Glucose","CT","total","RH","GCF_001637225.1"
"2051",2833,5047,"Firmicutes","Glucose","MP","total","RH","GCF_001542915.1"
"2052",1536,5048,"Proteobacteria","Glucose","MP","total","RAS","GCF_004357765.1"
"2053",1789,5058,"Proteobacteria","Glucose","MP","total","RAS","GCF_900103225.1"
"2054",2802,5060,"Firmicutes","Glucose","CT","total","RAS","GCF_009183415.1"
"2055",2052,5063,"Actinobacteriota","Glucose","CT","total","RAS","GCF_013408525.1"
"2056",1950,5068,"Proteobacteria","Glucose","CT","total","RAS","GCF_000797515.1"
"2057",1950,5068,"Proteobacteria","Glucose","MP","total","RAS","GCF_000797515.1"
"2058",1950,5068,"Proteobacteria","Glucose","MP","total","RH","GCF_000797515.1"
"2059",2668,5070,"Bacteroidota","Glucose","CT","total","RH","GCF_008086345.1"
"2060",1359,5072,"Proteobacteria","Glucose","CT","total","RH","GCF_000015505.1"
"2061",2267,5073,"Bacteroidota","Glucose","CT","total","RH","GCF_900564155.1"
"2062",2267,5073,"Bacteroidota","Glucose","MP","total","RH","GCF_900564155.1"
"2063",1875,5075,"Proteobacteria","Glucose","CT","total","RAS","GCF_000017405.1"
"2064",1486,5075,"Proteobacteria","Glucose","MP","total","RAS","GCF_002113165.1"
"2065",3560,5077,"Firmicutes","Glucose","CT","total","RAS","GCF_003726095.1"
"2066",1516,5078,"Proteobacteria","Glucose","MP","total","RAS","GCF_001642705.1"
"2067",1646,5079,"Proteobacteria","Glucose","MP","total","RAS","GCF_900107375.1"
"2068",1646,5079,"Proteobacteria","Glucose","MP","total","RH","GCF_900107375.1"
"2069",1561,5084,"Proteobacteria","Glucose","MP","total","RH","GCF_900106525.1"
"2070",2214,5088,"Bacteroidota","Glucose","CT","total","RH","GCF_003958645.1"
"2071",1920,5093,"Firmicutes","Glucose","CT","total","RH","GCF_002551815.1"
"2072",1273,5097,"Proteobacteria","Glucose","CT","total","RAS","GCF_000314675.2"
"2073",1725,5098,"Proteobacteria","Glucose","MP","total","RAS","GCF_014268505.1"
"2074",2029,5100,"Firmicutes","Glucose","CT","total","RH","GCF_002577405.1"
"2075",1454,5103,"Proteobacteria","Glucose","MP","total","RAS","GCF_900187505.1"
"2076",1521,5104,"Proteobacteria","Glucose","MP","total","RAS","GCF_003205205.1"
"2077",1536,5105,"Proteobacteria","Glucose","MP","total","RAS","GCF_001043025.1"
"2078",1784,5108,"Proteobacteria","Glucose","CT","total","RH","GCF_900104515.1"
"2079",2414,5109,"Bacteroidota","Glucose","CT","total","RH","GCF_013266735.1"
"2080",1657,5116,"Proteobacteria","Glucose","CT","total","RAS","GCF_009749525.1"
"2081",1786,5116,"Proteobacteria","Glucose","CT","total","RAS","GCF_013366375.1"
"2082",1786,5116,"Proteobacteria","Glucose","MP","total","RH","GCF_013366375.1"
"2083",1950,5121,"Proteobacteria","Glucose","CT","total","RAS","GCF_008932295.1"
"2084",1905,5127,"Firmicutes","Glucose","CT","total","RH","GCF_002584985.1"
"2085",1584,5127,"Proteobacteria","Glucose","CT","total","RAS","GCF_003591005.1"
"2086",1772,5129,"Proteobacteria","Glucose","MP","total","RAS","GCF_002979555.1"
"2087",1779,5134,"Proteobacteria","Glucose","CT","total","RH","GCF_001422735.1"
"2088",2313,5141,"Actinobacteriota","Glucose","CT","total","RH","GCF_004305975.1"
"2089",1927,5145,"Proteobacteria","Glucose","CT","total","RH","GCF_900129765.1"
"2090",1689,5147,"Proteobacteria","Glucose","MP","total","RAS","GCF_001427785.1"
"2091",1689,5147,"Proteobacteria","Glucose","MP","total","RH","GCF_001427785.1"
"2092",2730,5150,"Actinobacteriota","Glucose","MP","total","RAS","GCF_009911795.1"
"2093",1959,5153,"Actinobacteriota","Glucose","MP","total","RAS","GCF_900107175.1"
"2094",1959,5153,"Actinobacteriota","Glucose","MP","total","RH","GCF_900107175.1"
"2095",1707,5153,"Proteobacteria","Glucose","CT","total","RH","GCF_014042365.1"
"2096",1782,5155,"Proteobacteria","Glucose","CT","total","RAS","GCA_004799405.1"
"2097",1691,5157,"Bacteroidota","Glucose","CT","total","RH","GCF_001590605.1"
"2098",1443,5157,"Proteobacteria","Glucose","MP","total","RAS","GCF_002113295.1"
"2099",1551,5157,"Proteobacteria","Glucose","MP","total","RAS","GCF_012975065.1"
"2100",1989,5158,"Proteobacteria","Glucose","CT","total","RH","GCF_900472175.1"
"2101",1708,5160,"Proteobacteria","Glucose","MP","total","RAS","GCF_900601905.1"
"2102",2162,5164,"Proteobacteria","Glucose","CT","total","RAS","GCF_013520865.1"
"2103",2162,5164,"Proteobacteria","Glucose","CT","total","RH","GCF_013520865.1"
"2104",1881,5165,"Proteobacteria","Glucose","MP","total","RAS","GCF_009176725.1"
"2105",1533,5166,"Proteobacteria","Glucose","CT","total","RAS","GCF_003226555.1"
"2106",1717,5171,"Proteobacteria","Glucose","CT","total","RH","GCF_003934165.1"
"2107",1815,5175,"Proteobacteria","Glucose","CT","total","RH","GCF_014200015.1"
"2108",1657,5175,"Proteobacteria","Glucose","MP","total","RAS","GCF_000026105.1"
"2109",2176,5180,"Actinobacteriota","Glucose","MP","total","RAS","GCA_002370555.1"
"2110",2194,5180,"Firmicutes","Glucose","CT","total","RH","GCF_001884105.1"
"2111",1830,5180,"Proteobacteria","Glucose","CT","total","RH","GCF_000759435.1"
"2112",2706,5184,"Firmicutes","Glucose","MP","total","RH","GCF_001510645.1"
"2113",1793,5186,"Proteobacteria","Glucose","CT","total","RAS","GCF_002198715.1"
"2114",1793,5186,"Proteobacteria","Glucose","CT","total","RH","GCF_002198715.1"
"2115",2556,5187,"Bacteroidota","Glucose","CT","total","RAS","GCF_900101395.1"
"2116",1620,5189,"Proteobacteria","Glucose","MP","total","RAS","GCF_001269775.1"
"2117",2833,5197,"Actinobacteriota","Glucose","MP","total","RAS","GCF_003014555.1"
"2118",1329,5197,"Proteobacteria","Glucose","CT","total","RAS","GCF_014203115.1"
"2119",1783,5197,"Proteobacteria","Glucose","CT","total","RH","GCF_009755665.1"
"2120",1464,5197,"Proteobacteria","Glucose","MP","total","RAS","GCF_014268815.1"
"2121",2111,5198,"Firmicutes","Glucose","CT","total","RH","GCF_000496285.1"
"2122",1877,5203,"Bacteroidota","Glucose","CT","total","RH","GCF_014207135.1"
"2123",2208,5205,"Actinobacteriota","Glucose","CT","total","RAS","GCF_006715725.1"
"2124",2777,5211,"Firmicutes","Glucose","CT","total","RH","GCF_013200995.1"
"2125",1906,5213,"Proteobacteria","Glucose","CT","total","RH","GCF_001885585.1"
"2126",2043,5214,"Firmicutes","Glucose","CT","total","RH","GCF_008638365.1"
"2127",1383,5214,"Proteobacteria","Glucose","CT","total","RAS","GCF_000308295.2"
"2128",1984,5214,"Proteobacteria","Glucose","CT","total","RAS","GCF_001558695.1"
"2129",2873,5218,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000515395.1"
"2130",1709,5219,"Proteobacteria","Glucose","MP","total","RAS","GCF_000452705.1"
"2131",1656,5219,"Proteobacteria","Glucose","MP","total","RAS","GCF_900100495.1"
"2132",1630,5227,"Proteobacteria","Glucose","MP","total","RAS","GCF_001421885.1"
"2133",2742,5228,"Firmicutes","Glucose","CT","total","RH","GCF_003667825.1"
"2134",2360,5228,"Proteobacteria","Glucose","CT","total","RAS","GCF_002980555.1"
"2135",1826,5229,"Proteobacteria","Glucose","MP","total","RAS","GCF_009707515.1"
"2136",1537,5238,"Proteobacteria","Glucose","MP","total","RAS","GCF_000282535.1"
"2137",2156,5239,"Proteobacteria","Glucose","CT","total","RH","GCF_003719535.1"
"2138",1779,5240,"Proteobacteria","Glucose","CT","total","RAS","GCF_001889605.1"
"2139",1779,5240,"Proteobacteria","Glucose","CT","total","RH","GCF_001889605.1"
"2140",1254,5240,"Proteobacteria","Glucose","MP","total","RAS","GCF_900167915.1"
"2141",1254,5240,"Proteobacteria","Glucose","MP","total","RH","GCF_900167915.1"
"2142",1519,5241,"Proteobacteria","Glucose","MP","total","RAS","GCF_009932375.1"
"2143",2012,5242,"Proteobacteria","Glucose","MP","total","RAS","GCA_900475325.1"
"2144",1773,5245,"Proteobacteria","Glucose","MP","total","RAS","GCF_000737245.1"
"2145",1621,5245,"Proteobacteria","Glucose","MP","total","RAS","GCF_001636055.1"
"2146",2073,5246,"Proteobacteria","Glucose","CT","total","RAS","GCF_005938105.1"
"2147",1756,5246,"Proteobacteria","Glucose","CT","total","RH","GCF_001424425.1"
"2148",2128,5246,"Proteobacteria","Glucose","MP","total","RH","GCF_900104385.1"
"2149",1795,5247,"Proteobacteria","Glucose","MP","total","RAS","GCF_001442785.1"
"2150",1795,5247,"Proteobacteria","Glucose","MP","total","RH","GCF_001442785.1"
"2151",1779,5249,"Proteobacteria","Glucose","MP","total","RAS","GCF_001439785.1"
"2152",2030,5253,"Proteobacteria","Glucose","CT","total","RAS","GCF_014138095.1"
"2153",2165,5255,"Firmicutes","Glucose","CT","total","RH","GCF_000291355.1"
"2154",3018,5259,"Firmicutes","Glucose","MP","total","RH","GCF_001183985.1"
"2155",2444,5262,"Firmicutes","Glucose","MP","total","RH","GCF_000380245.2"
"2156",2022,5264,"Proteobacteria","Glucose","CT","total","RAS","GCF_002975205.1"
"2157",1434,5265,"Proteobacteria","Glucose","MP","total","RAS","GCF_003596405.1"
"2158",1469,5268,"Proteobacteria","Glucose","CT","total","RAS","GCF_013087525.1"
"2159",1469,5268,"Proteobacteria","Glucose","MP","total","RAS","GCF_013087525.1"
"2160",1469,5268,"Proteobacteria","Glucose","MP","total","RH","GCF_013087525.1"
"2161",2610,5271,"Firmicutes","Glucose","CT","total","RH","GCF_003388735.1"
"2162",1727,5273,"Proteobacteria","Glucose","CT","total","RH","GCF_001591385.1"
"2163",1666,5275,"Proteobacteria","Glucose","MP","total","RAS","GCF_013522705.1"
"2164",2604,5279,"Actinobacteriota","Glucose","MP","total","RAS","GCF_900116145.1"
"2165",2604,5279,"Actinobacteriota","Glucose","MP","total","RH","GCF_900116145.1"
"2166",1657,5280,"Proteobacteria","Glucose","CT","total","RAS","GCA_001464655.1"
"2167",1769,5280,"Proteobacteria","Glucose","MP","total","RAS","GCF_003852235.1"
"2168",1262,5282,"Proteobacteria","Glucose","MP","total","RAS","GCF_001428605.1"
"2169",1262,5282,"Proteobacteria","Glucose","MP","total","RH","GCF_001428605.1"
"2170",1528,5286,"Proteobacteria","Glucose","CT","total","RAS","GCF_001557235.1"
"2171",1528,5286,"Proteobacteria","Glucose","MP","total","RAS","GCF_001557235.1"
"2172",1827,5287,"Actinobacteriota","Glucose","CT","total","RAS","GCF_006539565.1"
"2173",1634,5293,"Proteobacteria","Glucose","MP","total","RAS","GCF_001259595.1"
"2174",2312,5294,"Firmicutes","Glucose","CT","total","RAS","GCF_000956595.1"
"2175",2012,5296,"Proteobacteria","Glucose","MP","total","RAS","GCF_900590755.1"
"2176",2133,5298,"Proteobacteria","Glucose","CT","total","RH","GCF_000315425.1"
"2177",2211,5300,"Firmicutes","Glucose","CT","total","RH","GCF_001884035.1"
"2178",1708,5302,"Proteobacteria","Glucose","MP","total","RAS","GCF_013408425.1"
"2179",2570,5306,"Bacteroidota","Glucose","CT","total","RH","GCF_001412655.1"
"2180",2570,5306,"Bacteroidota","Glucose","MP","total","RH","GCF_001412655.1"
"2181",1846,5308,"Proteobacteria","Glucose","MP","total","RAS","GCF_014076455.1"
"2182",1469,5309,"Proteobacteria","Glucose","CT","total","RAS","GCF_000333455.1"
"2183",2028,5312,"Actinobacteriota","Glucose","CT","total","RH","GCF_001751245.1"
"2184",1486,5312,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001646865.1"
"2185",2028,5312,"Actinobacteriota","Glucose","MP","total","RH","GCF_001751245.1"
"2186",1804,5312,"Proteobacteria","Glucose","MP","total","RAS","GCF_000452745.2"
"2187",1618,5312,"Proteobacteria","Glucose","MP","total","RAS","GCF_001319945.1"
"2188",1770,5312,"Proteobacteria","Glucose","MP","total","RAS","GCF_002934065.1"
"2189",1531,5313,"Proteobacteria","Glucose","MP","total","RAS","GCF_013373935.1"
"2190",1728,5314,"Proteobacteria","Glucose","MP","total","RAS","GCF_002837185.1"
"2191",1504,5315,"Proteobacteria","Glucose","MP","total","RAS","GCF_002094795.1"
"2192",2602,5316,"Bacteroidota","Glucose","CT","total","RH","GCF_001636695.1"
"2193",2602,5316,"Bacteroidota","Glucose","MP","total","RH","GCF_001636695.1"
"2194",2004,5321,"Actinobacteriota","Glucose","CT","total","RH","GCF_002155915.1"
"2195",2004,5321,"Actinobacteriota","Glucose","MP","total","RAS","GCF_002155915.1"
"2196",2004,5321,"Actinobacteriota","Glucose","MP","total","RH","GCF_002155915.1"
"2197",1839,5321,"Proteobacteria","Glucose","CT","total","RH","GCA_900472785.1"
"2198",2545,5324,"Firmicutes","Glucose","MP","total","RH","GCF_001636405.1"
"2199",1506,5324,"Proteobacteria","Glucose","CT","total","RAS","GCF_001425465.1"
"2200",1761,5325,"Proteobacteria","Glucose","MP","total","RAS","GCF_005233515.1"
"2201",2399,5331,"Actinobacteriota","Glucose","CT","total","RH","GCF_012034935.1"
"2202",2399,5331,"Actinobacteriota","Glucose","MP","total","RAS","GCF_012034935.1"
"2203",2399,5331,"Actinobacteriota","Glucose","MP","total","RH","GCF_012034935.1"
"2204",2274,5333,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000718985.1"
"2205",2274,5333,"Actinobacteriota","Glucose","MP","total","RH","GCF_000718985.1"
"2206",1767,5334,"Proteobacteria","Glucose","MP","total","RAS","GCF_900156465.1"
"2207",1806,5336,"Firmicutes","Glucose","CT","total","RH","GCF_002584535.1"
"2208",1994,5336,"Proteobacteria","Glucose","MP","total","RAS","GCF_002699855.1"
"2209",1973,5342,"Verrucomicrobiota","Glucose","CT","total","RH","GCA_011525685.1"
"2210",1718,5344,"Proteobacteria","Glucose","CT","total","RH","GCF_003666685.1"
"2211",1816,5344,"Proteobacteria","Glucose","MP","total","RAS","GCF_000507185.2"
"2212",1786,5346,"Proteobacteria","Glucose","MP","total","RAS","GCF_001293775.1"
"2213",2263,5347,"Actinobacteriota","Glucose","MP","total","RAS","GCF_003583405.1"
"2214",2097,5350,"Firmicutes","Glucose","CT","total","RH","GCF_013393185.1"
"2215",2024,5352,"Verrucomicrobiota","Glucose","MP","total","RAS","GCF_012913485.1"
"2216",2718,5357,"Actinobacteriota","Glucose","MP","total","RH","GCF_000306785.1"
"2217",2036,5358,"Bacteroidota","Glucose","CT","total","RH","GCF_014200605.1"
"2218",2535,5365,"Actinobacteriota","Glucose","CT","total","RH","GCF_009709575.1"
"2219",2535,5365,"Actinobacteriota","Glucose","MP","total","RAS","GCF_009709575.1"
"2220",2535,5365,"Actinobacteriota","Glucose","MP","total","RH","GCF_009709575.1"
"2221",1842,5365,"Proteobacteria","Glucose","CT","total","RAS","GCF_000803065.1"
"2222",1842,5365,"Proteobacteria","Glucose","MP","total","RAS","GCF_000803065.1"
"2223",1842,5365,"Proteobacteria","Glucose","MP","total","RH","GCF_000803065.1"
"2224",1924,5367,"Proteobacteria","Glucose","MP","total","RAS","GCF_900005815.1"
"2225",1497,5368,"Proteobacteria","Glucose","MP","total","RAS","GCF_000731675.1"
"2226",1627,5368,"Proteobacteria","Glucose","MP","total","RAS","GCF_014268655.1"
"2227",1695,5369,"Proteobacteria","Glucose","MP","total","RAS","GCF_003033885.1"
"2228",1782,5369,"Proteobacteria","Glucose","MP","total","RAS","GCF_003732225.1"
"2229",1747,5370,"Proteobacteria","Glucose","MP","total","RAS","GCF_002741075.1"
"2230",1699,5373,"Proteobacteria","Glucose","MP","total","RAS","GCF_900100535.1"
"2231",1967,5374,"Proteobacteria","Glucose","CT","total","RAS","GCF_004458765.1"
"2232",1967,5374,"Proteobacteria","Glucose","CT","total","RH","GCF_004458765.1"
"2233",1962,5376,"Actinobacteriota","Glucose","MP","total","RAS","GCF_011947225.1"
"2234",1166,5376,"Proteobacteria","Glucose","MP","total","RAS","GCF_001015195.1"
"2235",1166,5376,"Proteobacteria","Glucose","MP","total","RH","GCF_001015195.1"
"2236",2067,5377,"Proteobacteria","Glucose","CT","total","RAS","GCF_900465755.1"
"2237",1922,5379,"Proteobacteria","Glucose","CT","total","RH","GCF_014042355.1"
"2238",2242,5380,"Proteobacteria","Glucose","CT","total","RH","GCF_010993735.1"
"2239",2348,5382,"Actinobacteriota","Glucose","CT","total","RH","GCA_014656135.1"
"2240",2348,5382,"Actinobacteriota","Glucose","MP","total","RAS","GCA_014656135.1"
"2241",2348,5382,"Actinobacteriota","Glucose","MP","total","RH","GCA_014656135.1"
"2242",2210,5383,"Actinobacteriota","Glucose","MP","total","RAS","GCF_003762835.1"
"2243",1608,5384,"Proteobacteria","Glucose","MP","total","RAS","GCF_001269905.1"
"2244",1679,5386,"Proteobacteria","Glucose","CT","total","RH","GCF_002760655.1"
"2245",1866,5387,"Proteobacteria","Glucose","MP","total","RAS","GCF_009659625.1"
"2246",2016,5390,"Proteobacteria","Glucose","CT","total","RH","GCF_001424835.1"
"2247",2112,5392,"Proteobacteria","Glucose","CT","total","RH","GCF_003148805.1"
"2248",2704,5393,"Firmicutes","Glucose","CT","total","RH","GCF_003591485.1"
"2249",1688,5398,"Proteobacteria","Glucose","MP","total","RAS","GCF_014596565.1"
"2250",2003,5402,"Proteobacteria","Glucose","CT","total","RAS","GCF_002980495.1"
"2251",2003,5402,"Proteobacteria","Glucose","CT","total","RH","GCF_002980495.1"
"2252",1694,5402,"Proteobacteria","Glucose","MP","total","RAS","GCF_007713465.1"
"2253",1760,5407,"Proteobacteria","Glucose","CT","total","RH","GCF_001426505.1"
"2254",1760,5407,"Proteobacteria","Glucose","MP","total","RH","GCF_001426505.1"
"2255",2749,5408,"Bacteroidota","Glucose","CT","total","RH","GCF_003813775.1"
